experiment,survey,item_1,item_2,item_3,item_4,item_5,item_6,item_7,item_8,item_9,item_10,item_11,item_12,item_13
2,owner_personality_agreeableness,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_agreeableness,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_conscientiousness,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,owner_personality_openness,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
